dur,sbytes,dbytes,attack_cat,dur_scaled,sbytes_scaled,dbytes_scaled,total_bytes
0.512399,1540,1644,normal,0.3067962629938859,0.45188284518828453,0.5967332123411978,3184
0.567358,1540,1644,normal,0.33970268126925524,0.45188284518828453,0.5967332123411978,3184
0.168777,1540,1644,normal,0.10105435974566516,0.45188284518828453,0.5967332123411978,3184
0.013509,1540,1644,normal,0.008088444194435204,0.45188284518828453,0.5967332123411978,3184
0.014135,1052,824,normal,0.008463258471266683,0.30603705917513446,0.29909255898366605,1876
0.0242,1540,1644,normal,0.014489625398277589,0.45188284518828453,0.5967332123411978,3184
0.268851,2558,2755,normal,0.16097315198150117,0.7561267184698147,1,5313
0.025332,1540,1644,normal,0.015167404569800326,0.45188284518828453,0.5967332123411978,3184
0.008375,132,164,normal,0.00501448812853615,0.031081888822474597,0.05952813067150635,296
0.652056,3374,2755,normal,0.39041517267352444,1,1,6129
0.02548,1540,1644,normal,0.015256018807773263,0.45188284518828453,0.5967332123411978,3184
0.0193,1540,1644,normal,0.011555775627551963,0.45188284518828453,0.5967332123411978,3184
0.195609,3374,2755,normal,0.11711988159221823,1,1,6129
1.166815,3374,2755,normal,0.698624473516168,1,1,6129
0.048957,2302,2755,normal,0.029312751678656032,0.6796174536760311,1,5057
0.228149,2302,2755,normal,0.13660303904924107,0.6796174536760311,1,5057
0.063337,1540,1644,normal,0.037922702638459,0.45188284518828453,0.5967332123411978,3184
0.076061,1540,1644,normal,0.045541132124726935,0.45188284518828453,0.5967332123411978,3184
0.001329,132,164,normal,7.957319072029304e-4,0.031081888822474597,0.05952813067150635,296
0.027426,1540,1644,normal,0.016421176288147155,0.45188284518828453,0.5967332123411978,3184
0.095752,1540,1644,normal,0.05733101698908578,0.45188284518828453,0.5967332123411978,3184
0.372385,2558,2755,normal,0.22296360140238017,0.7561267184698147,1,5313
0.019131,1052,824,normal,0.011454587747704486,0.30603705917513446,0.29909255898366605,1876
1.012849,1684,2755,normal,0.6064381237611595,0.4949193066347878,1,4439
0.020518,1540,1644,normal,0.01228504685627519,0.45188284518828453,0.5967332123411978,3184
0.508014,1540,1644,normal,0.304170766821512,0.45188284518828453,0.5967332123411978,3184
1.638996,2438,2755,normal,0.9813404160857593,0.7202630005977286,1,5193
0.044989,2198,2755,normal,0.026936932109219443,0.6485355648535565,1,4953
0.074975,1540,1644,normal,0.044890895216357946,0.45188284518828453,0.5967332123411978,3184
0.003876,1052,824,normal,0.0023207350431290884,0.30603705917513446,0.29909255898366605,1876
0.026517,1540,1644,normal,0.015876917218434993,0.45188284518828453,0.5967332123411978,3184
0.003744,1052,824,normal,0.002241700722774847,0.30603705917513446,0.29909255898366605,1876
0.186804,2438,2755,normal,0.11184793317767962,0.7202630005977286,1,5193
0.154073,2302,2755,normal,0.09225041545408359,0.6796174536760311,1,5057
0.751445,2302,2755,normal,0.44992382468631004,0.6796174536760311,1,5057
0.014724,1540,1644,normal,0.008815919188604927,0.45188284518828453,0.5967332123411978,3184
0.547636,1540,1644,normal,0.3278942353145102,0.45188284518828453,0.5967332123411978,3184
0.162577,1540,1644,normal,0.09734214166842048,0.45188284518828453,0.5967332123411978,3184
0.02099,1540,1644,normal,0.01256765442602672,0.45188284518828453,0.5967332123411978,3184
0.168547,1540,1644,normal,0.1009166484298964,0.45188284518828453,0.5967332123411978,3184
0.001051,132,164,normal,6.292808385780888e-4,0.031081888822474597,0.05952813067150635,296
0.001014,146,178,normal,6.071272790848544e-4,0.035265989240884636,0.06460980036297641,324
0.230692,424,2755,normal,0.13812564720576256,0.11835026897788405,1,3179
0.170443,2302,2755,normal,0.10205186866771188,0.6796174536760311,1,5057
0.159687,1540,1644,normal,0.09561176904854353,0.45188284518828453,0.5967332123411978,3184
0.078009,1540,1644,normal,0.04670748709480316,0.45188284518828453,0.5967332123411978,3184
0.026844,1540,1644,normal,0.01607270678476709,0.45188284518828453,0.5967332123411978,3184
0.024281,1540,1644,normal,0.014538123731222237,0.45188284518828453,0.5967332123411978,3184
0.024981,1540,1644,normal,0.014957245127040185,0.45188284518828453,0.5967332123411978,3184
0.085497,1540,1644,normal,0.05119088854035286,0.45188284518828453,0.5967332123411978,3184
0.020889,1540,1644,normal,0.012507181196058701,0.45188284518828453,0.5967332123411978,3184
0.062793,1540,1644,normal,0.03759698543942334,0.45188284518828453,0.5967332123411978,3184
0.094549,1540,1644,normal,0.05661072693313007,0.45188284518828453,0.5967332123411978,3184
0.104892,1540,1644,normal,0.06280354492876582,0.45188284518828453,0.5967332123411978,3184
0.033711,3374,2755,normal,0.020184287677741147,1,1,6129
0.003887,1052,824,normal,0.0023273212364919417,0.30603705917513446,0.29909255898366605,1876
1.576239,2558,2755,normal,0.943764985460978,0.7561267184698147,1,5313
0.001037,132,164,normal,6.208984106617297e-4,0.031081888822474597,0.05952813067150635,296
0.013994,1540,1644,normal,0.008378835447251924,0.45188284518828453,0.5967332123411978,3184
0.019797,1540,1644,normal,0.011853351818582703,0.45188284518828453,0.5967332123411978,3184
0.877776,2934,2755,normal,0.5255638604792773,0.8684997011356844,1,5689
0.115773,2302,2755,normal,0.06931848765433023,0.6796174536760311,1,5057
0.018761,1540,1644,normal,0.011233052152772142,0.45188284518828453,0.5967332123411978,3184
1.006704,1684,2755,normal,0.602758836650729,0.4949193066347878,1,4439
0.001042,132,164,normal,6.238921349175723e-4,0.031081888822474597,0.05952813067150635,296
0.018524,1540,1644,normal,0.011091149623045209,0.45188284518828453,0.5967332123411978,3184
0.01466,1540,1644,normal,0.008777599518130142,0.45188284518828453,0.5967332123411978,3184
0.00104,132,164,normal,6.226946452152352e-4,0.031081888822474597,0.05952813067150635,296
0.056071,2302,2755,normal,0.03357222254986871,0.6796174536760311,1,5057
0.00102,132,164,normal,6.107197481918654e-4,0.031081888822474597,0.05952813067150635,296
0.019175,1540,1644,normal,0.0114809325211559,0.45188284518828453,0.5967332123411978,3184
0.016098,2558,2755,normal,0.00963859461411044,0.7561267184698147,1,5313
0.023379,1540,1644,normal,0.013998055875468254,0.45188284518828453,0.5967332123411978,3184
0.018726,1540,1644,normal,0.011212096082981245,0.45188284518828453,0.5967332123411978,3184
0.001082,132,164,normal,6.478419289643121e-4,0.031081888822474597,0.05952813067150635,296
0.023612,1540,1644,normal,0.014137563425790515,0.45188284518828453,0.5967332123411978,3184
0.018609,1540,1644,normal,0.011142042935394532,0.45188284518828453,0.5967332123411978,3184
0.003952,1052,824,normal,0.002366239651817894,0.30603705917513446,0.29909255898366605,1876
0.001065,146,178,normal,6.376632664944476e-4,0.035265989240884636,0.06460980036297641,324
0.018663,1540,1644,normal,0.011174375157357629,0.45188284518828453,0.5967332123411978,3184
0.133515,2558,2755,normal,0.07994141880376167,0.7561267184698147,1,5313
0.023429,1540,1644,normal,0.014027993118026678,0.45188284518828453,0.5967332123411978,3184
0.023391,1540,1644,normal,0.014005240813682276,0.45188284518828453,0.5967332123411978,3184
0.004069,1052,824,normal,0.0024362927994046077,0.30603705917513446,0.29909255898366605,1876
0.039034,2302,2755,normal,0.02337140652051105,0.6796174536760311,1,5057
0.025206,1540,1644,normal,0.015091962718553096,0.45188284518828453,0.5967332123411978,3184
0.013968,1540,1644,normal,0.008363268081121544,0.45188284518828453,0.5967332123411978,3184
0.003955,1052,824,normal,0.0023680358863713996,0.30603705917513446,0.29909255898366605,1876
0.004331,1052,824,normal,0.0025931639504107535,0.30603705917513446,0.29909255898366605,1876
0.045454,2302,2755,normal,0.027215348465012792,0.6796174536760311,1,5057
0.018553,1540,1644,normal,0.011108513223729096,0.45188284518828453,0.5967332123411978,3184
0.018569,1540,1644,normal,0.01111809314134779,0.45188284518828453,0.5967332123411978,3184
0.00103,132,164,normal,6.167071967035503e-4,0.031081888822474597,0.05952813067150635,296
1.666249,2024,2755,normal,0.9976580095146544,0.5965331739390317,1,4779
0.020817,1540,1644,normal,0.012464071566774568,0.45188284518828453,0.5967332123411978,3184
0.036952,2198,2755,normal,0.022124819740378242,0.6485355648535565,1,4953
0.018698,1540,1644,normal,0.011195331227148527,0.45188284518828453,0.5967332123411978,3184
0.023411,1540,1644,normal,0.014017215710705647,0.45188284518828453,0.5967332123411978,3184
0.02455,1540,1644,normal,0.014699186096186562,0.45188284518828453,0.5967332123411978,3184
0.024292,1540,1644,normal,0.014544709924585092,0.45188284518828453,0.5967332123411978,3184
0.024173,1540,1644,normal,0.01447345928729604,0.45188284518828453,0.5967332123411978,3184
0.023386,1540,1644,normal,0.014002247089426434,0.45188284518828453,0.5967332123411978,3184
0.018739,1540,1644,normal,0.011219879766046435,0.45188284518828453,0.5967332123411978,3184
0.053869,2198,2755,normal,0.03225378638759568,0.6485355648535565,1,4953
0.001071,146,178,normal,6.412557356014585e-4,0.035265989240884636,0.06460980036297641,324
0.05624,2302,2755,normal,0.03367341042971618,0.6796174536760311,1,5057
0.020799,1540,1644,normal,0.012453294159453537,0.45188284518828453,0.5967332123411978,3184
0.020831,1540,1644,normal,0.012472453994690928,0.45188284518828453,0.5967332123411978,3184
0.016187,1540,1644,normal,0.009691882905864436,0.45188284518828453,0.5967332123411978,3184
0.018545,1540,1644,normal,0.011103723264919747,0.45188284518828453,0.5967332123411978,3184
0.019148,1540,1644,normal,0.011464766410174349,0.45188284518828453,0.5967332123411978,3184
0.013952,1540,1644,normal,0.008353688163502848,0.45188284518828453,0.5967332123411978,3184
0.018931,1540,1644,normal,0.011334838777470787,0.45188284518828453,0.5967332123411978,3184
0.019541,1540,1644,normal,0.011700073136683569,0.45188284518828453,0.5967332123411978,3184
0.019556,1540,1644,normal,0.011709054309451097,0.45188284518828453,0.5967332123411978,3184
0.676058,528,304,normal,0.4047862465912707,0.14943215780035865,0.1103448275862069,832
0.019469,1540,1644,normal,0.011656963507399438,0.45188284518828453,0.5967332123411978,3184
0.001443,146,178,normal,8.639888202361389e-4,0.035265989240884636,0.06460980036297641,324
0.019807,1540,1644,normal,0.01185933926709439,0.45188284518828453,0.5967332123411978,3184
0.003754,1052,824,normal,0.0022476881712865317,0.30603705917513446,0.29909255898366605,1876
0.019804,1540,1644,normal,0.011857543032540883,0.45188284518828453,0.5967332123411978,3184
0.049169,2302,2755,normal,0.02943968558710375,0.6796174536760311,1,5057
0.013721,1540,1644,normal,0.008215378102882927,0.45188284518828453,0.5967332123411978,3184
9.78e-4,132,164,normal,5.855724644427885e-4,0.031081888822474597,0.05952813067150635,296
0.333088,3374,2755,normal,0.1994347249860118,1,1,6129
0.019201,1540,1644,normal,0.01149649988728628,0.45188284518828453,0.5967332123411978,3184
0.238061,528,304,normal,0.1425377980140232,0.14943215780035865,0.1103448275862069,832
0.173652,2438,2755,normal,0.10397324089511156,0.7202630005977286,1,5193
0.00388,1052,824,normal,0.0023231300225337623,0.30603705917513446,0.29909255898366605,1876
0.019739,1540,1644,normal,0.011818624617214932,0.45188284518828453,0.5967332123411978,3184
0.041741,2438,2755,normal,0.02499220883262417,0.7202630005977286,1,5193
0.019232,1540,1644,normal,0.011515060977672504,0.45188284518828453,0.5967332123411978,3184
1.484981,2438,2755,normal,0.8891247278330435,0.7202630005977286,1,5193
0.019247,1540,1644,normal,0.011524042150440032,0.45188284518828453,0.5967332123411978,3184
0.019152,1540,1644,normal,0.011467161389579024,0.45188284518828453,0.5967332123411978,3184
0.051503,2302,2755,normal,0.03083715606973102,0.6796174536760311,1,5057
0.01859,1540,1644,normal,0.01113066678322233,0.45188284518828453,0.5967332123411978,3184
0.018674,1540,1644,normal,0.011180961350720484,0.45188284518828453,0.5967332123411978,3184
0.018727,1540,1644,normal,0.011212694827832414,0.45188284518828453,0.5967332123411978,3184
0.018733,1540,1644,normal,0.011216287296939425,0.45188284518828453,0.5967332123411978,3184
0.490083,3374,2755,normal,0.29343467289520975,1,1,6129
0.003802,1052,824,normal,0.0022764279241426193,0.30603705917513446,0.29909255898366605,1876
0.044835,2094,2755,normal,0.02684472540213949,0.6174536760310819,1,4849
0.001023,132,164,normal,6.125159827453709e-4,0.031081888822474597,0.05952813067150635,296
0.018814,1540,1644,normal,0.011264785629884073,0.45188284518828453,0.5967332123411978,3184
0.040964,2302,2755,normal,0.024526984083266246,0.6796174536760311,1,5057
0.01834,1540,1644,normal,0.010980980570430206,0.45188284518828453,0.5967332123411978,3184
9.79e-4,132,164,normal,5.861712092939571e-4,0.031081888822474597,0.05952813067150635,296
0.014455,1540,1644,normal,0.008654856823640603,0.45188284518828453,0.5967332123411978,3184
0.001005,146,178,normal,6.017385754243379e-4,0.035265989240884636,0.06460980036297641,324
0.024254,1540,1644,normal,0.014521957620240689,0.45188284518828453,0.5967332123411978,3184
0.020764,1540,1644,normal,0.01243233808966264,0.45188284518828453,0.5967332123411978,3184
0.001057,146,178,normal,6.328733076850997e-4,0.035265989240884636,0.06460980036297641,324
0.020162,1540,1644,normal,0.012071893689259204,0.45188284518828453,0.5967332123411978,3184
0.01942,1540,1644,normal,0.011627625009692182,0.45188284518828453,0.5967332123411978,3184
0.039587,2302,2755,normal,0.023702512423207228,0.6796174536760311,1,5057
0.003919,1052,824,normal,0.0023464810717293335,0.30603705917513446,0.29909255898366605,1876
0.001029,132,164,normal,6.161084518523818e-4,0.031081888822474597,0.05952813067150635,296
1.6701605000000002,84,138,normal,1,0.016736401673640166,0.050090744101633396,222
0.516777,3374,2755,normal,0.3094175679523016,1,1,6129
0.001739,520,304,normal,0.0010412172961820137,0.1470412432755529,0.1103448275862069,824
0.014351,1540,1644,normal,0.008592587359119077,0.45188284518828453,0.5967332123411978,3184
0.019029,1540,1644,normal,0.0113935157728853,0.45188284518828453,0.5967332123411978,3184
0.003777,1052,824,normal,0.002261459302863407,0.30603705917513446,0.29909255898366605,1876
0.004932,1052,824,normal,0.0029530096059630193,0.30603705917513446,0.29909255898366605,1876
9.97e-4,146,178,normal,5.9694861661499e-4,0.035265989240884636,0.06460980036297641,324
0.020845,1540,1644,normal,0.012480836422607286,0.45188284518828453,0.5967332123411978,3184
0.021604,1540,1644,normal,0.012935283764644177,0.45188284518828453,0.5967332123411978,3184
0.033881,2438,2755,normal,0.020286074302439793,0.7202630005977286,1,5193
0.014867,2558,2755,normal,0.008901539702322022,0.7561267184698147,1,5313
0.019151,1540,1644,normal,0.011466562644727857,0.45188284518828453,0.5967332123411978,3184
0.01182,3374,2755,normal,0.007077164140811616,1,1,6129
0.014722,1540,1644,normal,0.00881472169890259,0.45188284518828453,0.5967332123411978,3184
0.019058,1540,1644,normal,0.011410879373569185,0.45188284518828453,0.5967332123411978,3184
0.015388,1540,1644,normal,0.009213485769780807,0.45188284518828453,0.5967332123411978,3184
0.023928,1540,1644,normal,0.01432676679875976,0.45188284518828453,0.5967332123411978,3184
0.021125,1540,1644,normal,0.012648484980934467,0.45188284518828453,0.5967332123411978,3184
0.183973,3374,2755,normal,0.11015288650402161,1,1,6129
0.015044,1540,1644,normal,0.009007517540978845,0.45188284518828453,0.5967332123411978,3184
0.049744,2302,2755,normal,0.029783963876525633,0.6796174536760311,1,5057
0.003866,1052,824,normal,0.0023147475946174033,0.30603705917513446,0.29909255898366605,1876
0.005487,1052,824,normal,0.0032853129983615344,0.30603705917513446,0.29909255898366605,1876
0.530808,3374,2755,normal,0.3178185569590467,1,1,6129
0.019145,1540,1644,normal,0.011462970175620844,0.45188284518828453,0.5967332123411978,3184
0.0489,2302,2755,normal,0.029278623222139425,0.6796174536760311,1,5057
0.044901,3374,2755,normal,0.026884242562316616,1,1,6129
0.037714,3374,2755,normal,0.022581063316968634,1,1,6129
0.020835,1540,1644,normal,0.012474848974095601,0.45188284518828453,0.5967332123411978,3184
0.030343,3374,2755,normal,0.018167715019005656,1,1,6129
0.053224,2302,2755,normal,0.031867595958592,0.6796174536760311,1,5057
0.015388,2558,2755,normal,0.009213485769780807,0.7561267184698147,1,5313
0.001083,146,178,normal,6.484406738154805e-4,0.035265989240884636,0.06460980036297641,324
0.040025,2302,2755,normal,0.02396476266801903,0.6796174536760311,1,5057
1.029971,1580,2755,normal,0.6166898331028664,0.4638374178123132,1,4335
0.004773,3374,2456,normal,0.0028578091746272287,1,0.891470054446461,5830
9.54e-4,146,178,normal,5.712025880147447e-4,0.035265989240884636,0.06460980036297641,324
0.004554,568,304,normal,0.002726684052221328,0.16138673042438734,0.1103448275862069,872
0.001102,146,178,normal,6.598168259876819e-4,0.035265989240884636,0.06460980036297641,324
0.03295,3374,2755,normal,0.019728642846001926,1,1,6129
0.530966,3374,2755,normal,0.3179131586455314,1,1,6129
0.001034,146,178,normal,6.191021761082242e-4,0.035265989240884636,0.06460980036297641,324
0.058337,3374,2755,normal,0.034928978382616514,1,1,6129
0.006484,3374,2456,normal,0.0038822616149765243,1,0.891470054446461,5830
0.028953,3374,2755,normal,0.01733545967588145,1,1,6129
0.001087,130,162,normal,6.508356532201546e-4,0.030484160191273164,0.0588021778584392,292
0.757694,3374,2755,normal,0.45366538126126194,1,1,6129
0.743686,3374,2755,normal,0.44527816338609366,1,1,6129
0.001688,520,304,normal,0.0010106813087724202,0.1470412432755529,0.1103448275862069,824
0.001035,146,178,normal,6.197009209593927e-4,0.035265989240884636,0.06460980036297641,324
9.7e-4,146,178,normal,5.807825056334406e-4,0.035265989240884636,0.06460980036297641,324
0.041593,2438,2755,normal,0.02490359459465123,0.7202630005977286,1,5193
1.004766,1580,2755,normal,0.6015984691291645,0.4638374178123132,1,4335
0.023426,1540,1644,normal,0.014026196883473173,0.45188284518828453,0.5967332123411978,3184
0.039876,2558,2755,normal,0.023875549685194924,0.7561267184698147,1,5313
0.022453,1540,1644,normal,0.013443618143286228,0.45188284518828453,0.5967332123411978,3184
9.5e-4,132,164,normal,5.688076086100706e-4,0.031081888822474597,0.05952813067150635,296
0.353826,3374,2755,normal,0.21185149570954404,1,1,6129
0.004369,568,304,normal,0.0026159162547551565,0.16138673042438734,0.1103448275862069,872
0.005162,1064,2260,normal,0.0030907209217317733,0.30962343096234307,0.8203266787658802,3324
1.005649,1580,2755,normal,0.6021271608327463,0.4638374178123132,1,4335
0.004844,1052,824,normal,0.002900320059060192,0.30603705917513446,0.29909255898366605,1876
0.001035,130,162,normal,6.197009209593927e-4,0.030484160191273164,0.0588021778584392,292
0.02093,1540,1644,normal,0.01253172973495661,0.45188284518828453,0.5967332123411978,3184
0.016813,2558,2755,normal,0.010066697182695915,0.7561267184698147,1,5313
0.018292,1540,1644,normal,0.010952240817574118,0.45188284518828453,0.5967332123411978,3184
0.020286,1540,1644,normal,0.012146138050804098,0.45188284518828453,0.5967332123411978,3184
0.016023,1540,1644,normal,0.009593688750272802,0.45188284518828453,0.5967332123411978,3184
0.054367,2302,2755,normal,0.03255196132347759,0.6796174536760311,1,5057
9.66e-4,146,178,normal,5.783875262287666e-4,0.035265989240884636,0.06460980036297641,324
0.004222,3374,320,normal,0.002527900761633388,1,0.1161524500907441,3694
0.009957,1920,2755,normal,0.0059617024830847095,0.5654512851165571,1,4675
0.277863,3374,2755,normal,0.16636904058023166,1,1,6129
1.009647,1684,2755,normal,0.6045209427477178,0.4949193066347878,1,4439
0.001026,132,164,normal,6.143122172988763e-4,0.031081888822474597,0.05952813067150635,296
0.021003,1540,1644,normal,0.01257543810909191,0.45188284518828453,0.5967332123411978,3184
0.018001,1540,1644,normal,0.010778006065884086,0.45188284518828453,0.5967332123411978,3184
0.004911,424,2755,normal,0.002940435964088481,0.11835026897788405,1,3179
0.012692,1540,1644,normal,0.007599269651030544,0.45188284518828453,0.5967332123411978,3184
0.003811,320,1862,normal,0.002281816627803136,0.08726838015540944,0.6758620689655173,2182
0.004708,1052,824,normal,0.0028188907593012765,0.30603705917513446,0.29909255898366605,1876
9.33e-4,132,164,normal,5.586289461402063e-4,0.031081888822474597,0.05952813067150635,296
0.020821,1540,1644,normal,0.012466466546179243,0.45188284518828453,0.5967332123411978,3184
0.001537,520,304,normal,9.202708362459775e-4,0.1470412432755529,0.1103448275862069,824
1.377112,3374,2755,normal,0.824538719482349,1,1,6129
0.015436,1540,1644,normal,0.009242225522636895,0.45188284518828453,0.5967332123411978,3184
0.001078,146,178,normal,6.454469495596381e-4,0.035265989240884636,0.06460980036297641,324
0.049506,2302,2755,normal,0.029641462601947534,0.6796174536760311,1,5057
0.102709,3374,2755,normal,0.061496484918664995,1,1,6129
0.039363,3374,2755,normal,0.02356839357654549,1,1,6129
0.001014,132,164,normal,6.071272790848544e-4,0.031081888822474597,0.05952813067150635,296
0.001079,130,162,normal,6.460456944108067e-4,0.030484160191273164,0.0588021778584392,292
0.021703,1540,1644,normal,0.012994559504909856,0.45188284518828453,0.5967332123411978,3184
0.001068,130,162,normal,6.394595010479531e-4,0.030484160191273164,0.0588021778584392,292
0.004788,1052,824,normal,0.002866790347394756,0.30603705917513446,0.29909255898366605,1876
0.005674,1920,2755,normal,0.0033972782855300433,0.5654512851165571,1,4675
0.045591,2302,2755,normal,0.027297376509622873,0.6796174536760311,1,5057
0.020784,1540,1644,normal,0.01244431298668601,0.45188284518828453,0.5967332123411978,3184
0.00106,130,162,normal,6.346695422386052e-4,0.030484160191273164,0.0588021778584392,292
0.030928,3374,2755,normal,0.018517980756939226,1,1,6129
0.804777,3374,2755,normal,0.4818560850888282,1,1,6129
0.020752,1540,1644,normal,0.012425153151448617,0.45188284518828453,0.5967332123411978,3184
0.040726,2302,2755,normal,0.024384482808688143,0.6796174536760311,1,5057
0.02361,2934,2755,normal,0.014136365936088177,0.8684997011356844,1,5689
0.57967900000000006,3374,2755,normal,0.3470798165805023,1,1,6129
0.004372,568,304,normal,0.002617712489308662,0.16138673042438734,0.1103448275862069,872
0.014345,1540,1644,normal,0.008588994890012067,0.45188284518828453,0.5967332123411978,3184
0.039025,2302,2755,normal,0.02336601781685053,0.6796174536760311,1,5057
0.001045,130,162,normal,6.256883694710777e-4,0.030484160191273164,0.0588021778584392,292
0.016352,1540,1644,normal,0.009790675806307237,0.45188284518828453,0.5967332123411978,3184
0.223485,424,2755,normal,0.13381049306339118,0.11835026897788405,1,3179
0.019019,1540,1644,normal,0.011387528324373616,0.45188284518828453,0.5967332123411978,3184
0.001017,132,164,normal,6.089235136383597e-4,0.031081888822474597,0.05952813067150635,296
0.039814,2302,2755,normal,0.02383842750442248,0.6796174536760311,1,5057
0.001063,132,164,normal,6.364657767921106e-4,0.031081888822474597,0.05952813067150635,296
0.004063,1064,2260,normal,0.002432700330297597,0.30962343096234307,0.8203266787658802,3324
0.001069,132,164,normal,6.400582458991217e-4,0.031081888822474597,0.05952813067150635,296
0.018264,1540,1644,normal,0.0109354759617414,0.45188284518828453,0.5967332123411978,3184
0.012847,2542,2755,normal,0.007692075102961661,0.7513448894202033,1,5297
0.040348,2302,2755,normal,0.024158157254946456,0.6796174536760311,1,5057
0.021382,1540,1644,normal,0.01280236240768477,0.45188284518828453,0.5967332123411978,3184
9.9e-4,132,164,normal,5.927574026568104e-4,0.031081888822474597,0.05952813067150635,296
0.018449,1540,1644,normal,0.011046243759207573,0.45188284518828453,0.5967332123411978,3184
0.013433,3374,2755,normal,0.0080429395857464,1,1,6129
0.717709,3374,2755,normal,0.42972456838728973,1,1,6129
0.021209,1540,1644,normal,0.012698779548432619,0.45188284518828453,0.5967332123411978,3184
0.046377,320,1862,normal,0.027767989962641314,0.08726838015540944,0.6758620689655173,2182
0.014284,1540,1644,normal,0.008552471454090788,0.45188284518828453,0.5967332123411978,3184
0.003889,1052,824,normal,0.0023285187261942787,0.30603705917513446,0.29909255898366605,1876
0.013444,1540,1644,normal,0.008049525779109253,0.45188284518828453,0.5967332123411978,3184
0.036438,2302,2755,normal,0.021817064886877634,0.6796174536760311,1,5057
0.019118,1540,1644,normal,0.011446804064639295,0.45188284518828453,0.5967332123411978,3184
0.019125,1540,1644,normal,0.011450995278597475,0.45188284518828453,0.5967332123411978,3184
0.013142,1540,1644,normal,0.007868704834056366,0.45188284518828453,0.5967332123411978,3184
0.037957,2302,2755,normal,0.02272655831580258,0.6796174536760311,1,5057
0.958864,3374,2755,normal,0.5741148829708282,1,1,6129
0.001053,130,162,normal,6.304783282804256e-4,0.030484160191273164,0.0588021778584392,292
0.019219,1540,1644,normal,0.011507277294607314,0.45188284518828453,0.5967332123411978,3184
0.018477,1540,1644,normal,0.01106300861504029,0.45188284518828453,0.5967332123411978,3184
0.018314,1540,1644,normal,0.010965413204299826,0.45188284518828453,0.5967332123411978,3184
0.021345,1540,1644,normal,0.012780208848191534,0.45188284518828453,0.5967332123411978,3184
0.021151,1540,1644,normal,0.012664052347064846,0.45188284518828453,0.5967332123411978,3184
0.003947,1052,824,normal,0.0023632459275620514,0.30603705917513446,0.29909255898366605,1876
0.019209,1540,1644,normal,0.011501289846095629,0.45188284518828453,0.5967332123411978,3184
0.019119,1540,1644,normal,0.011447402809490465,0.45188284518828453,0.5967332123411978,3184
0.018373,1540,1644,normal,0.011000739150518767,0.45188284518828453,0.5967332123411978,3184
0.003826,1052,824,normal,0.0022907978005706634,0.30603705917513446,0.29909255898366605,1876
0.283385,3374,2755,normal,0.16967530964838407,1,1,6129
0.044949,3374,2755,normal,0.026912982315172702,1,1,6129
0.001047,132,164,normal,6.268858591734147e-4,0.031081888822474597,0.05952813067150635,296
0.003877,1052,824,normal,0.0023213337879802566,0.30603705917513446,0.29909255898366605,1876
0.001012,132,164,normal,6.059297893825174e-4,0.031081888822474597,0.05952813067150635,296
0.018172,1540,1644,normal,0.010880391435433899,0.45188284518828453,0.5967332123411978,3184
0.01835,1540,1644,normal,0.010986968018941893,0.45188284518828453,0.5967332123411978,3184
0.017832,1540,1644,normal,0.01067681818603661,0.45188284518828453,0.5967332123411978,3184
9.84e-4,146,178,normal,5.891649335497995e-4,0.035265989240884636,0.06460980036297641,324
0.003832,1052,824,normal,0.0022943902696776746,0.30603705917513446,0.29909255898366605,1876
0.018562,1540,1644,normal,0.011113901927389612,0.45188284518828453,0.5967332123411978,3184
0.025312,3374,2755,normal,0.015155429672776957,1,1,6129
0.010346,2438,2755,normal,0.006194614230189253,0.7202630005977286,1,5193
0.009962,2438,2755,normal,0.005964696207340552,0.7202630005977286,1,5193
0.847716,3374,2755,normal,0.5075655902531523,1,1,6129
0.018451,1540,1644,normal,0.011047441248909908,0.45188284518828453,0.5967332123411978,3184
0.033874,3374,2755,normal,0.020281883088481615,1,1,6129
0.004839,568,312,normal,0.0028973263348043496,0.16138673042438734,0.1132486388384755,880
0.222941,3374,320,normal,0.13348477586435553,1,0.1161524500907441,3694
9.7e-4,132,164,normal,5.807825056334406e-4,0.031081888822474597,0.05952813067150635,296
0.004759,3374,2456,normal,0.0028494267467108697,1,0.891470054446461,5830
0.001789,528,304,normal,0.0010711545387404383,0.14943215780035865,0.1103448275862069,832
0.018442,1540,1644,normal,0.011042052545249393,0.45188284518828453,0.5967332123411978,3184
0.018811,1540,1644,normal,0.011262989395330568,0.45188284518828453,0.5967332123411978,3184
0.013399,1540,1644,normal,0.00802258226080667,0.45188284518828453,0.5967332123411978,3184
0.004014,1064,2260,normal,0.0024033618325903405,0.30962343096234307,0.8203266787658802,3324
0.026377,3374,2755,normal,0.015793092939271405,1,1,6129
0.035909,3374,2755,normal,0.021500328860609503,1,1,6129
0.489748,3374,2755,normal,0.2932340933700683,1,1,6129
0.842606,2934,2755,normal,0.5045060040636813,0.8684997011356844,1,5689
0.00104,146,178,normal,6.226946452152352e-4,0.035265989240884636,0.06460980036297641,324
0.035275,2198,2755,normal,0.021120724624968678,0.6485355648535565,1,4953
0.001056,146,178,normal,6.322745628339312e-4,0.035265989240884636,0.06460980036297641,324
0.001107,130,162,normal,6.628105502435244e-4,0.030484160191273164,0.0588021778584392,292
0.004806,568,312,normal,0.002877567754715789,0.16138673042438734,0.1132486388384755,880
0.01824,1540,1644,normal,0.010921106085313357,0.45188284518828453,0.5967332123411978,3184
